gt,time_elapsed,current_time,current_task,motor_position,futek,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp
0,1.143998384,20250904112309168,None,0,229.64105224609375,1,-1,-1,0,-1,-3,-1,-3,1756999389168079614
0,1.150982141,20250904112309175,None,0,229.64105224609375,-1,0,1,-2,2,-1,3,-1,1756999389175457954
0,1.151079178,20250904112309175,None,0,229.64105224609375,-1,-2,1,1,-1,-3,-2,-2,1756999389175615787
0,1.1584343910000001,20250904112309183,None,0,229.403076171875,-2,-3,0,0,-3,-3,-3,1,1756999389182925462
0,1.158547163,20250904112309183,None,0,229.403076171875,-3,-3,-3,-2,-3,-2,0,2,1756999389183062314
0,1.1736373900000001,20250904112309198,None,0,228.6891632080078,-1,-1,2,-1,1,-1,-2,2,1756999389198001384
0,1.173840284,20250904112309198,None,0,228.6891632080078,-1,-3,-1,-3,-2,-2,-5,-1,1756999389198192596
0,1.180932998,20250904112309205,None,0,230.35494995117188,0,-2,-2,-3,-2,4,-1,2,1756999389205402135
0,1.181027412,20250904112309205,None,0,230.35494995117188,-1,1,0,2,-1,-2,-2,1,1756999389205545425
0,1.188729524,20250904112309213,None,0,230.35494995117188,0,-3,0,-2,-3,-3,0,1,1756999389212856531
0,1.189056158,20250904112309213,None,0,230.35494995117188,-1,-2,0,-2,-3,-1,0,-2,1756999389212982416
0,1.203494549,20250904112309228,None,0,229.87901306152344,1,-2,0,2,-3,1,0,0,1756999389227946281
0,1.203674078,20250904112309228,None,0,229.87901306152344,2,3,0,2,-1,-1,-1,2,1756999389228084802
0,1.211193084,20250904112309235,None,0,228.92713928222656,0,-2,-1,0,-2,-4,-6,-3,1756999389235591888
0,1.211347818,20250904112309236,None,0,228.92713928222656,3,-1,-1,-2,-2,2,3,1,1756999389235771179
0,1.218446016,20250904112309243,None,0,229.64105224609375,-2,9,-2,1,0,0,4,-1,1756999389242912769
0,1.218599558,20250904112309243,None,0,229.64105224609375,-8,-15,-3,-1,-3,-3,-1,-2,1756999389243044137
0,1.2336444850000001,20250904112309258,None,0,229.64105224609375,1,-6,-2,-1,0,0,0,-3,1756999389257925271
0,1.2338514329999999,20250904112309258,None,0,229.64105224609375,1,3,3,0,3,-2,0,-2,1756999389258079528
0,1.241253137,20250904112309265,None,0,229.16510009765625,0,3,-2,1,1,-2,-2,-1,1756999389265398025
0,1.241475105,20250904112309266,None,0,229.16510009765625,-2,2,-1,0,-2,-2,-4,-1,1756999389265585422
0,1.24883914,20250904112309273,None,0,230.1169891357422,-2,2,1,-1,1,1,-2,1,1756999389272923231
0,1.249001026,20250904112309273,None,0,230.1169891357422,-2,-1,0,0,-2,-2,1,-5,1756999389273079633
0,1.263590574,20250904112309288,None,0,228.6891632080078,0,1,1,-1,-1,-1,-1,-2,1756999389287914037
0,1.263836622,20250904112309288,None,0,230.35494995117188,0,1,0,0,-2,-3,-1,1,1756999389288059711
0,1.2711036199999999,20250904112309295,None,0,230.35494995117188,-1,2,2,-3,0,-2,-2,0,1756999389295517921
