gt,time_elapsed,current_time,current_task,futek,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp,motor_position
2,20.220007658,20250904110630569,None,230.35494995117188,0,4,0,2,1,7,-1,0,1756998390568770647,-166.0
2,20.220160484,20250904110630569,None,230.35494995117188,-1,-14,0,-5,-12,-5,12,4,1756998390568925857,-166.0
2,20.234954834,20250904110630584,None,230.35494995117188,7,13,4,2,23,3,-1,-1,1756998390583697080,-168.0
2,20.235115528,20250904110630584,None,230.35494995117188,-3,-15,-2,3,9,7,-4,-3,1756998390583836078,-168.0
2,20.242396593,20250904110630591,None,232.020751953125,1,-2,4,2,-10,-5,-9,5,1756998390591193437,-169.0
2,20.242532492,20250904110630591,None,232.020751953125,1,2,2,0,-4,-3,5,1,1756998390591328620,-169.0
2,20.249851942,20250904110630598,None,230.59292602539062,-9,-10,-11,-10,-13,-20,-13,-8,1756998390598660469,-168.0
2,20.24996376,20250904110630599,None,230.59292602539062,5,3,1,3,4,9,10,2,1756998390598805427,-168.0
2,20.264952659,20250904110630613,None,231.5447998046875,-5,10,-4,-3,-3,-2,0,-1,1756998390613739013,-169.0
2,20.265058994,20250904110630614,None,231.5447998046875,-2,-15,-5,-3,1,9,1,-4,1756998390613888740,-169.0
2,20.27249074,20250904110630621,None,230.35494995117188,0,3,-1,4,0,-1,2,3,1756998390621294498,-170.0
2,20.272620678,20250904110630621,None,230.35494995117188,3,0,-8,-8,-4,-11,-18,-5,1756998390621432781,-170.0
2,20.279825926,20250904110630628,None,231.06886291503906,0,2,1,0,-4,-4,8,1,1756998390628684043,-172.0
2,20.279953003,20250904110630628,None,231.06886291503906,0,-1,1,-1,0,2,2,2,1756998390628800153,-172.0
2,20.295033216,20250904110630644,None,231.5447998046875,0,7,5,5,0,-1,-1,2,1756998390643752813,-172.0
2,20.295170069,20250904110630644,None,231.5447998046875,1,-9,-3,-3,-5,-3,-3,-6,1756998390643923997,-172.0
2,20.302439689,20250904110630651,None,230.1169891357422,-1,-6,-2,-2,-24,-7,-13,-5,1756998390651243209,-172.0
2,20.30256629,20250904110630651,None,230.1169891357422,4,6,-2,1,27,12,15,9,1756998390651376485,-172.0
2,20.309949875,20250904110630659,None,231.78277587890625,-3,-4,2,4,3,-2,-2,-3,1756998390658689260,-173.0
2,20.310112476,20250904110630659,None,231.78277587890625,0,-5,0,-2,-6,-3,4,-2,1756998390658825874,-173.0
2,20.324985266,20250904110630674,None,231.78277587890625,-3,-6,-5,-4,-8,-6,-2,-1,1756998390673746585,-175.0
2,20.325156927,20250904110630674,None,231.78277587890625,0,11,1,-1,5,0,-1,-2,1756998390673893690,-175.0
2,20.332466841,20250904110630681,None,231.78277587890625,5,2,1,-4,-7,-20,-7,-3,1756998390681223154,-175.0
2,20.332628012,20250904110630681,None,231.78277587890625,-3,-11,-6,-1,2,10,-10,-4,1756998390681380748,-175.0
2,20.339882612,20250904110630688,None,230.1169891357422,-9,-17,-1,-3,-6,-11,4,-3,1756998390688727140,-174.0
2,20.339980602,20250904110630689,None,230.1169891357422,8,20,4,2,3,5,1,3,1756998390688840150,-174.0
2,20.354958057,20250904110630704,None,230.83090209960938,-3,-2,-1,3,1,5,7,4,1756998390703725337,-174.0
2,20.355093002,20250904110630704,None,230.83090209960938,4,3,-5,0,-1,-1,-1,0,1756998390703885555,-174.0
2,20.362493515,20250904110630711,None,231.3068389892578,2,5,1,-5,-1,-2,-1,-1,1756998390711213350,-175.0
2,20.362642526,20250904110630711,None,231.3068389892578,-6,4,-2,-5,-5,-4,-6,-2,1756998390711384296,-175.0
2,20.369781732,20250904110630718,None,231.3068389892578,3,-1,-1,2,1,3,15,-1,1756998390718619346,-174.0
2,20.36986804,20250904110630718,None,231.3068389892578,-2,-5,-3,-2,-15,-3,-3,-3,1756998390718719959,-174.0
2,20.384917259,20250904110630733,None,230.35494995117188,-5,7,-3,0,17,3,-2,0,1756998390733723640,-174.0
2,20.385032654,20250904110630734,None,230.35494995117188,-2,-10,1,0,0,-11,2,2,1756998390733853578,-174.0
2,20.392338037,20250904110630741,None,231.78277587890625,3,-1,1,0,-3,10,0,2,1756998390741187810,-175.0
2,20.392422437,20250904110630741,None,231.78277587890625,0,12,5,3,0,14,0,-4,1756998390741320610,-175.0
2,20.399888992,20250904110630748,None,230.59292602539062,-4,2,2,1,1,-7,-3,0,1756998390748722076,-174.0
2,20.399971962,20250904110630749,None,230.59292602539062,3,1,0,2,1,0,8,5,1756998390748860120,-174.0
2,20.414904833,20250904110630763,None,231.78277587890625,-4,-2,-5,-4,0,-4,-4,1,1756998390763663530,-175.0
2,20.41499424,20250904110630764,None,231.78277587890625,3,-3,-1,-3,-5,1,-6,-2,1756998390763855695,-175.0
2,20.422363519,20250904110630771,None,230.1169891357422,-7,0,-5,-5,0,-3,2,-8,1756998390771203279,-174.0
2,20.422451258,20250904110630771,None,230.1169891357422,2,3,-2,-1,-6,-7,-3,2,1756998390771360158,-174.0
2,20.429879665,20250904110630778,None,231.78277587890625,1,1,0,-2,2,0,-6,-4,1756998390778705835,-175.0
2,20.429957628,20250904110630778,None,231.78277587890625,-4,-23,-7,-1,-4,1,1,-3,1756998390778872251,-175.0
2,20.444981098,20250904110630794,None,230.83090209960938,2,6,0,-1,-4,-1,0,1,1756998390793757200,-177.0
2,20.445096969,20250904110630794,None,230.83090209960938,1,-8,-2,-1,-2,-3,-1,-1,1756998390793908596,-177.0
2,20.45245099,20250904110630801,None,230.83090209960938,-1,-2,-1,-3,-8,-4,0,1,1756998390801259517,-177.0
2,20.452557802,20250904110630801,None,230.83090209960938,1,9,2,5,9,11,-1,-3,1756998390801397800,-177.0
2,20.460137129,20250904110630809,None,231.06886291503906,-1,6,-6,-7,-4,-2,-6,-4,1756998390808824777,-176.0
2,20.46034646,20250904110630809,None,231.06886291503906,-3,-14,-5,4,4,-2,-5,-3,1756998390809020042,-176.0
2,20.474948168,20250904110630823,None,232.020751953125,2,-8,-1,-2,-5,-3,-5,-2,1756998390823675632,-177.0
2,20.475093126,20250904110630824,None,232.020751953125,-3,-1,-4,-2,-5,2,16,4,1756998390823803186,-177.0
2,20.482387304,20250904110630831,None,230.59292602539062,-3,3,1,5,1,-6,2,1,1756998390831156492,-176.0
2,20.482531071,20250904110630831,None,230.59292602539062,7,1,1,-5,0,-3,-5,3,1756998390831249713,-176.0
2,20.489845514,20250904110630838,None,230.59292602539062,-1,19,0,-1,4,14,-3,-1,1756998390838674545,-176.0
2,20.489940882,20250904110630838,None,230.59292602539062,2,-11,-2,-2,10,11,11,3,1756998390838812828,-176.0
2,20.504920244,20250904110630853,None,230.1169891357422,0,-1,-4,1,3,-2,-2,-1,1756998390853713035,-176.0
2,20.505040884,20250904110630854,None,230.1169891357422,-4,-7,-2,-5,-22,-11,-13,-5,1756998390853843212,-176.0
2,20.512404442,20250904110630861,None,231.5447998046875,1,4,0,4,17,8,6,4,1756998390861266613,-177.0
2,20.512488365,20250904110630861,None,231.5447998046875,-6,-4,-2,-2,-9,-4,-8,-5,1756998390861394166,-177.0
2,20.519879341,20250904110630868,None,230.83090209960938,0,-12,0,-3,-8,-6,-9,-2,1756998390868694067,-176.0
2,20.519999742,20250904110630869,None,230.83090209960938,3,3,-1,0,-1,3,5,1,1756998390868806123,-176.0
2,20.534879923,20250904110630883,None,231.5447998046875,-7,-6,-7,-5,-3,-3,0,-3,1756998390883691310,-177.0
2,20.535005808,20250904110630884,None,231.5447998046875,-2,0,0,-2,-2,-7,-2,-2,1756998390883815050,-177.0
2,20.542341709,20250904110630891,None,231.06886291503906,-1,5,2,1,3,4,-3,-1,1756998390891196489,-178.0
2,20.542459011,20250904110630891,None,231.06886291503906,2,1,0,0,3,5,-6,-2,1756998390891315698,-178.0
2,20.549829721000002,20250904110630898,None,230.83090209960938,0,-3,-2,-1,1,-1,1,1,1756998390898675441,-180.0
2,20.549911260000002,20250904110630898,None,230.83090209960938,3,6,3,-2,-4,-3,1,0,1756998390898788928,-180.0
2,20.5649724,20250904110630914,None,231.5447998046875,-4,-13,-8,-3,-1,-1,-4,-1,1756998390913712739,-180.0
2,20.565131187,20250904110630914,None,231.5447998046875,2,-5,-3,-7,-7,-1,-3,-3,1756998390913837909,-180.0
2,20.572412968,20250904110630921,None,230.59292602539062,-3,-7,-4,5,5,1,5,2,1756998390921251773,-180.0
2,20.572513342,20250904110630921,None,230.59292602539062,-4,5,1,-4,-2,0,-1,0,1756998390921398878,-180.0
2,20.579914093,20250904110630928,None,232.020751953125,-4,-25,-4,1,0,-4,-7,-5,1756998390928729295,-181.0
2,20.580036878,20250904110630929,None,232.020751953125,1,20,-1,-1,-5,3,2,-5,1756998390928873777,-181.0
2,20.594945907,20250904110630943,None,231.78277587890625,-2,3,2,3,6,4,4,0,1756998390943716287,-183.0
2,20.595119238,20250904110630944,None,231.78277587890625,-5,-4,-1,-4,-7,-6,-17,-5,1756998390943869590,-183.0
2,20.602446556,20250904110630951,None,230.59292602539062,6,3,1,1,-2,-2,12,6,1756998390951171159,-182.0
2,20.602572203,20250904110630951,None,230.59292602539062,-4,3,1,2,-2,-4,-18,-7,1756998390951250791,-182.0
2,20.609903097,20250904110630958,None,230.59292602539062,0,-8,-4,-7,-30,-7,-3,0,1756998390958628177,-183.0
2,20.610118389,20250904110630959,None,231.06886291503906,-4,-12,0,4,34,20,5,-3,1756998390958763360,-183.0
2,20.624944687,20250904110630973,None,230.83090209960938,-1,-3,1,2,7,6,12,7,1756998390973698616,-182.0
2,20.625079393,20250904110630974,None,230.83090209960938,0,3,-1,-1,-7,-9,-1,-2,1756998390973881959,-182.0
2,20.632515907,20250904110630981,None,230.59292602539062,1,3,1,-1,-8,-9,-7,-2,1756998390981264114,-182.0
2,20.632649422,20250904110630981,None,230.59292602539062,-10,-17,-6,-6,-12,-10,-7,-1,1756998390981402397,-182.0
2,20.639902115,20250904110630988,None,231.5447998046875,-5,6,-3,0,0,0,-11,-6,1756998390988717794,-183.0
2,20.639987469,20250904110630989,None,231.5447998046875,13,12,7,2,1,2,14,6,1756998390988878250,-183.0
2,20.654845714,20250904110631003,None,230.59292602539062,-10,-7,-3,-2,7,15,1,-2,1756998391003662586,-183.0
2,20.654927492,20250904110631003,None,230.59292602539062,-1,1,2,-3,-1,1,-2,0,1756998391003812789,-183.0
2,20.662398577,20250904110631011,None,231.78277587890625,0,-2,-3,-2,-11,-9,-2,1,1756998391011241674,-183.0
2,20.662486791,20250904110631011,None,231.78277587890625,-2,-4,-4,2,6,-7,-6,0,1756998391011384248,-183.0
2,20.669860124,20250904110631018,None,230.59292602539062,-5,-4,-2,-3,10,4,-1,-2,1756998391018687009,-184.0
2,20.66994071,20250904110631018,None,230.59292602539062,-2,9,2,2,2,-2,0,3,1756998391018852233,-184.0
2,20.684829235,20250904110631033,None,230.59292602539062,0,-2,1,-2,-6,1,10,4,1756998391033646106,-186.0
2,20.684901476,20250904110631033,None,230.59292602539062,-1,-17,-5,-5,-2,-2,-3,-4,1756998391033771991,-186.0
2,20.692344665,20250904110631041,None,230.59292602539062,4,5,-3,-3,-5,-5,-12,-2,1756998391041181325,-187.0
2,20.692421913,20250904110631041,None,230.59292602539062,2,10,2,1,1,5,14,0,1756998391041287899,-187.0
2,20.699925661,20250904110631048,None,231.3068389892578,-1,-5,0,0,0,-1,-2,-3,1756998391048743247,-187.0
2,20.700110912,20250904110631049,None,231.3068389892578,3,11,3,-1,4,4,8,4,1756998391048906564,-187.0
2,20.715048075,20250904110631064,None,230.83090209960938,-1,3,-1,0,-3,-2,0,-5,1756998391063781261,-188.0
2,20.715167999,20250904110631064,None,230.83090209960938,-2,-6,-2,-5,-4,-4,-5,-5,1756998391063995838,-188.0
2,20.722652197,20250904110631071,None,231.3068389892578,4,9,6,0,1,-2,1,0,1756998391071174621,-188.0
2,20.72283721,20250904110631071,None,231.3068389892578,-1,0,5,4,4,-4,-10,-6,1756998391071327686,-188.0
2,20.737718582,20250904110631086,None,230.35494995117188,-7,-12,-3,-2,-3,-1,6,3,1756998391086258411,-188.0
2,20.737904548,20250904110631086,None,230.35494995117188,13,13,-1,0,1,-5,12,2,1756998391086413860,-188.0
2,20.745165825,20250904110631094,None,231.78277587890625,-1,7,-2,-3,0,6,0,-4,1756998391093708753,-189.0
2,20.745384931,20250904110631094,None,231.78277587890625,-7,-8,-3,-1,-2,-7,1,-2,1756998391093855142,-189.0
2,20.752711534,20250904110631101,None,230.1169891357422,-1,-5,-5,-3,-3,-9,-14,-5,1756998391101222038,-190.0
2,20.752913952,20250904110631101,None,230.1169891357422,-1,8,0,5,15,20,7,2,1756998391101370334,-190.0
2,20.767771721,20250904110631116,None,229.87901306152344,-2,-6,-3,-1,0,1,6,3,1756998391116219282,-192.0
2,20.767975092,20250904110631117,None,229.87901306152344,5,1,0,1,-1,-3,2,0,1756998391116360187,-192.0
2,20.775187254,20250904110631124,None,229.87901306152344,1,-5,1,-5,-14,-8,-5,-1,1756998391123700618,-192.0
2,20.77555418,20250904110631124,None,229.87901306152344,0,3,1,2,3,-1,1,1,1756998391123831272,-193.0
2,20.782638073,20250904110631131,None,231.3068389892578,-6,-9,0,0,-4,-4,-8,-2,1756998391131185293,-193.0
2,20.782821417,20250904110631131,None,231.3068389892578,10,18,-4,-1,-2,2,5,-1,1756998391131337881,-193.0
2,20.797739506,20250904110631146,None,231.3068389892578,-5,-10,-1,-1,3,6,14,1,1756998391146255254,-195.0
2,20.797937393,20250904110631146,None,231.3068389892578,-6,-15,-5,-6,-35,-26,2,3,1756998391146383047,-195.0
2,20.805178881,20250904110631154,None,231.06886291503906,-1,3,-3,1,28,24,-6,-5,1756998391153708219,-196.0
2,20.805418491,20250904110631154,None,231.06886291503906,-6,4,-1,0,0,-2,-4,-1,1756998391153833389,-196.0
2,20.812722444,20250904110631161,None,231.06886291503906,12,-4,2,3,-5,-10,-11,-1,1756998391161250352,-196.0
2,20.812930345,20250904110631161,None,231.06886291503906,0,-1,0,-1,-25,-6,5,0,1756998391161373376,-196.0
2,20.827540397,20250904110631176,None,231.78277587890625,-1,1,0,-3,13,2,-4,-2,1756998391176245450,-197.0
2,20.827726841,20250904110631176,None,231.78277587890625,2,8,2,2,-3,-8,7,-2,1756998391176386594,-197.0
2,20.834894895,20250904110631183,None,230.59292602539062,-3,-13,2,-1,-1,8,0,0,1756998391183687925,-198.0
2,20.835020065,20250904110631184,None,230.59292602539062,0,-8,-4,0,5,2,-3,0,1756998391183822154,-198.0
2,20.842468977,20250904110631191,None,231.78277587890625,-3,4,-4,-5,-9,-12,-10,-3,1756998391191130638,-199.0
2,20.842665434,20250904110631191,None,231.78277587890625,6,9,6,-1,-4,-11,3,0,1756998391191284418,-199.0
2,20.857811212,20250904110631206,None,230.59292602539062,-4,-4,-1,-3,0,9,6,-4,1756998391206241846,-198.0
2,20.858027696,20250904110631207,None,230.59292602539062,1,-11,-3,3,1,6,0,1,1756998391206381082,-198.0
2,20.865423202,20250904110631214,None,231.5447998046875,5,13,2,1,7,8,3,5,1756998391213742494,-199.0
2,20.865866422,20250904110631214,None,231.5447998046875,-2,12,2,1,-1,-6,-2,1,1756998391213862419,-199.0
2,20.872860908,20250904110631221,None,230.83090209960938,-6,-11,-5,-4,-6,-10,-9,-5,1756998391221219301,-198.0
2,20.873056412,20250904110631222,None,230.83090209960938,-1,-3,-5,-4,-4,-7,-10,0,1756998391221354484,-198.0
2,20.887747764,20250904110631236,None,231.06886291503906,-4,-2,-1,1,0,-2,6,0,1756998391236209154,-198.0
2,20.887929678,20250904110631236,None,231.06886291503906,0,3,-1,-6,-4,-3,-5,-5,1756998391236371755,-198.0
2,20.895182133,20250904110631244,None,231.06886291503906,-2,-8,-5,-1,3,0,-2,-4,1756998391243717193,-198.0
2,20.895426272999998,20250904110631244,None,231.06886291503906,3,-3,0,-1,0,-2,-1,-1,1756998391243843078,-198.0
2,20.902552843,20250904110631251,None,230.59292602539062,-8,-3,-5,-2,1,0,-7,0,1756998391251127243,-200.0
2,20.902732849,20250904110631251,None,230.59292602539062,7,11,-4,-4,-6,1,1,-2,1756998391251248598,-200.0
2,20.91778326,20250904110631266,None,230.59292602539062,10,-1,0,1,-1,1,-2,5,1756998391266273260,-202.0
2,20.918008566,20250904110631267,None,230.59292602539062,-4,-3,-3,0,0,-1,-2,-4,1756998391266409397,-202.0
2,20.925438881,20250904110631274,None,230.59292602539062,-1,9,1,-3,0,3,-1,-4,1756998391273729562,-203.0
2,20.925709724,20250904110631274,None,232.020751953125,-11,-11,0,-4,-20,-11,-3,-1,1756998391273865938,-203.0
2,20.932956695,20250904110631282,None,232.020751953125,9,8,-2,3,15,0,1,-1,1756998391281220436,-204.0
2,20.933166981,20250904110631282,None,232.020751953125,0,0,2,1,2,23,-4,-4,1756998391281502723,-204.0
2,20.947854996,20250904110631296,None,231.78277587890625,-4,-5,-3,-3,-9,-5,7,-2,1756998391296189546,-205.0
2,20.948180198,20250904110631297,None,231.78277587890625,-2,-15,-6,2,1,-8,5,4,1756998391296339511,-205.0
2,20.955421209,20250904110631304,None,230.59292602539062,-2,-6,-4,-3,0,-5,-4,-2,1756998391303727865,-204.0
2,20.955646276,20250904110631304,None,230.59292602539062,4,16,5,0,-2,-5,-13,-6,1756998391303872346,-204.0
2,20.962951183,20250904110631312,None,231.3068389892578,0,7,-1,-3,-2,-4,13,7,1756998391311289787,-205.0
2,20.963175535,20250904110631312,None,231.3068389892578,-3,-10,0,3,1,14,3,-4,1756998391311436653,-205.0
2,20.978181362,20250904110631327,None,231.3068389892578,-5,3,-7,-4,1,-1,-11,-5,1756998391326498270,-206.0
2,20.978452444,20250904110631327,None,231.3068389892578,-6,-5,-5,-7,-14,-13,-2,-3,1756998391326668500,-206.0
2,20.985463381,20250904110631334,None,230.59292602539062,1,-26,-6,-3,5,2,-9,-3,1756998391333791732,-206.0
2,20.985692501,20250904110631334,None,230.59292602539062,-6,-3,2,3,6,7,3,-1,1756998391333927869,-206.0
2,20.992607355,20250904110631341,None,231.78277587890625,0,-1,-4,-4,-2,-4,-4,-5,1756998391341257572,-207.0
2,20.992799997,20250904110631341,None,231.78277587890625,-3,5,-1,0,-2,-1,6,-2,1756998391341387033,-207.0
2,21.007974863,20250904110631357,None,230.35494995117188,8,7,-1,-5,-6,-1,-1,3,1756998391356416463,-207.0
2,21.008335352,20250904110631357,None,231.78277587890625,-10,-12,2,4,2,-5,-3,-4,1756998391356598377,-207.0
2,21.015101671,20250904110631364,None,231.78277587890625,4,14,-2,0,-3,-6,-5,-3,1756998391363729715,-208.0
2,21.015343666,20250904110631364,None,231.78277587890625,-2,2,1,-1,-3,-1,-5,0,1756998391363871335,-208.0
2,21.022533893,20250904110631371,None,230.35494995117188,-6,-12,-5,-5,-3,7,4,-6,1756998391371184825,-208.0
2,21.02272892,20250904110631371,None,230.35494995117188,2,-3,-2,-1,2,0,-1,2,1756998391371333360,-208.0
2,21.038073063,20250904110631387,None,230.35494995117188,1,2,4,-1,-3,-5,-10,1,1756998391386389970,-210.0
2,21.038327455,20250904110631387,None,230.35494995117188,2,1,0,-6,0,-3,7,3,1756998391386528730,-210.0
2,21.045527696,20250904110631394,None,231.3068389892578,-5,3,-1,0,-28,-13,-2,-3,1756998391393857002,-211.0
2,21.045777321,20250904110631394,None,231.3068389892578,-11,-31,-2,1,22,8,-6,-4,1756998391393982172,-211.0
2,21.053191185,20250904110631402,None,230.83090209960938,-3,3,-2,0,-4,-7,0,-3,1756998391401504755,-212.0
2,21.053444862,20250904110631402,None,230.83090209960938,7,10,-4,0,0,16,18,8,1756998391401631116,-212.0
2,21.068031072,20250904110631417,None,230.83090209960938,0,-1,0,-4,-5,-3,-1,-3,1756998391416368246,-214.0
2,21.068485498,20250904110631417,None,230.83090209960938,-3,-12,-6,-3,3,6,-9,-4,1756998391416496038,-214.0
1,21.083786726,20250904110631432,None,230.35494995117188,3,9,1,-1,5,-1,-6,-3,1756998391432111263,-216.0
1,21.08403039,20250904110631433,None,230.35494995117188,-8,-15,-3,1,2,-4,8,2,1756998391432269334,-216.0
1,21.08422637,20250904110631433,None,230.35494995117188,7,6,-7,-8,-13,-25,-10,-5,1756998391432839632,-216.0
1,21.084512234,20250904110631433,None,230.35494995117188,-1,-5,3,2,6,11,3,1,1756998391432955503,-216.0
1,21.097886562,20250904110631446,None,232.020751953125,1,-4,-1,-1,5,5,-12,-4,1756998391446216106,-217.0
1,21.098112821,20250904110631447,None,232.020751953125,2,-2,3,0,-6,-1,11,8,1756998391446357488,-217.0
1,21.105429888,20250904110631454,None,230.1169891357422,1,6,-1,-2,-9,-7,-2,0,1756998391453723669,-216.0
1,21.105604887,20250904110631454,None,230.1169891357422,-1,1,-4,0,11,1,-1,-1,1756998391453846693,-216.0
1,21.112843036,20250904110631461,None,231.5447998046875,6,3,0,3,2,1,4,4,1756998391461202621,-217.0
1,21.113113642,20250904110631462,None,231.5447998046875,-6,-6,-1,-4,-6,-1,-4,-4,1756998391461348056,-217.0
1,21.127908468,20250904110631476,None,231.3068389892578,-2,-8,-4,-2,1,-7,-10,-3,1756998391476221323,-219.0
1,21.128152609,20250904110631477,None,231.3068389892578,0,15,2,2,-8,-4,5,3,1756998391476404905,-219.0
1,21.135449648,20250904110631484,None,231.3068389892578,1,-9,-6,0,20,21,0,-1,1756998391483700513,-219.0
1,21.135703564,20250904110631484,None,231.3068389892578,0,-16,2,-1,-4,-7,-4,0,1756998391483838319,-218.0
1,21.142801761,20250904110631491,None,230.83090209960938,4,17,-3,-6,-12,-7,1,1,1756998391491171598,-218.0
1,21.143027305,20250904110631492,None,230.83090209960938,-2,-8,1,-2,-1,0,10,2,1756998391491264343,-218.0
1,21.15783453,20250904110631506,None,231.3068389892578,-5,0,-1,-1,-3,-10,-4,-4,1756998391506215572,-218.0
1,21.158052921,20250904110631507,None,231.3068389892578,-5,-14,-4,-8,-5,-12,-17,-6,1756998391506367444,-218.0
1,21.165370703,20250904110631514,None,230.35494995117188,-4,3,-1,0,8,23,12,0,1756998391513694524,-220.0
1,21.165613174,20250904110631514,None,230.35494995117188,4,-14,3,0,3,0,5,4,1756998391513825654,-220.0
1,21.172774553,20250904110631521,None,230.35494995117188,4,8,2,2,-3,-2,-5,1,1756998391521280288,-221.0
